state,Lake, lake.region,Latitude,Longitude,Elevation.(m),yr.sampled,season,month,TOD,TOD.Detail,number.sites,sample.times,min.depth,max.depth,ave.den.per.m2,std.dev,method,method.detail,net.diameter,net.length,mesh.size.(μm),biomass,size.frequency,reference,type.of.pub,data.origin,notes:
,Michigan,Muskegon,nr,nr,0,2007-2008,summer,nr,night,1 hr after sunset to one hour before sunrise,1,,110,110,69.1,nr,Vertical Tow,1 m diameter plankton net towed at 0.5 m/s,,,1000,yes,no,Pothoven et al 2010,Article,Figure 1,data from graph click
,Michigan,Muskegon,nr,nr,0,2007-2008,fall,nr,night,1 hr after sunset to one hour before sunrise,1,,110,110,69.4,nr,Vertical Tow,1 m diameter plankton net towed at 0.5 m/s,,,1000,yes,no,Pothoven et al 2010,Article,Figure 1,data from graph click
,Michigan,Grand Haven,nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,3.0,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,18.7,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,25.4,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,2.4,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,7.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,37.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,St. Joseph,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,59.1,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Grand Haven,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,82.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,37.7,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,89.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,12.0,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,1.4,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sheboygan, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,35.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,36.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,St. Joseph,nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,0.0,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,110.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,108.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,13.5,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,1.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sheboygan, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,29.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",45,45,26.9,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,St. Joseph,nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,78.6,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Grand Haven,nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,37.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,91.1,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,19.6,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,49.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,84.9,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,spring,Mar-Apr,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,80.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,St. Joseph,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,96.3,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Grand Haven,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,147.0,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,433.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,108.4,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,113.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,82.6,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sheboygan, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,124.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,summer,Jul-Aug,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,75.4,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,St. Joseph,nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,44.6,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Muskegon,nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,116.0,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Pentwater, MI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,48.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Frankfort, MI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,83.2,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sturgeon Bay, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,113.5,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Sheboygan, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,257.8,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,"Milwaukee, WI",nr,nr,0,2000,fall,Sep-Oct,night,>1 hour after sunset,13,"(3/23-4/11), (7/17-8/11), (9/12-10/18)",75,110,49.9,nr,Vertical Tow,"Triplicate, 1m plankton net with 3 meter cone(1000um mesh)Towed upward",,,1000,yes,no,Pothoven et al. 2004,Article,Figure 2,data from graph click
,Michigan,Near Muskegon,nr,nr,0,1995,spring,2-May,night,"1 hr after sunset, new moon",2,new moon,40,40,39.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,spring,30-May,night,"1 hr after sunset, new moon",2,new moon,40,40,167.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,spring,27-Jun,night,"1 hr after sunset, new moon",2,new moon,40,40,104.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,summer,31-Jul,night,"1 hr after sunset, new moon",2,new moon,40,40,194.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,fall,23-Sep,night,"1 hr after sunset, new moon",2,new moon,40,40,84.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,spring,2-May,night,"1 hr after sunset, new moon",2,new moon,110,110,342.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,spring,30-May,night,"1 hr after sunset, new moon",2,new moon,110,110,61.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,spring,27-Jun,night,"1 hr after sunset, new moon",2,new moon,110,110,232.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,summer,31-Jul,night,"1 hr after sunset, new moon",2,new moon,110,110,281.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1995,fall,23-Sep,night,"1 hr after sunset, new moon",2,new moon,110,110,354.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,16-Apr,night,"1 hr after sunset, new moon",2,new moon,40,40,70.0,10.4,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,20-May,night,"1 hr after sunset, new moon",2,new moon,40,40,6.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,10-Jun,night,"1 hr after sunset, new moon",2,new moon,40,40,7.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,summer,16-Jul,night,"1 hr after sunset, new moon",2,new moon,40,40,36.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,summer,7-Aug,night,"1 hr after sunset, new moon",2,new moon,40,40,114.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,fall,13-Nov,night,"1 hr after sunset, new moon",2,new moon,40,40,100.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,winter,4-Dec,night,"1 hr after sunset, new moon",2,new moon,40,40,41.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,16-Apr,night,"1 hr after sunset, new moon",2,new moon,110,110,64.0,19.1,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,20-May,night,"1 hr after sunset, new moon",2,new moon,110,110,227.0,124,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,spring,10-Jun,night,"1 hr after sunset, new moon",2,new moon,110,110,51.0,24,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,summer,16-Jul,night,"1 hr after sunset, new moon",2,new moon,110,110,333.0,52,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,summer,7-Aug,night,"1 hr after sunset, new moon",2,new moon,110,110,237.0,32.9,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,fall,13-Nov,night,"1 hr after sunset, new moon",2,new moon,110,110,118.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1996,winter,4-Dec,night,"1 hr after sunset, new moon",2,new moon,110,110,225.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1998,spring,31-Mar,night,"1 hr after sunset, new moon",2,new moon,40,40,95.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1998,spring,22-Apr,night,"1 hr after sunset, new moon",2,new moon,40,40,58.0,12.1,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1998,summer,1-Jul,night,"1 hr after sunset, new moon",2,new moon,40,40,255.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
,Michigan,Near Muskegon,nr,nr,0,1998,summer,14-Jul,night,"1 hr after sunset, new moon",2,new moon,40,40,228.0,nr,Vertical Tow,"1 m2, 1,000-µm net",,,1000,no,yes,Pothoven et al. 2000,Article,Table 1,"mean of 2-4 tows, range given in table"
